detector;screenshot_path;artifact_goal;artifacttype_retrieved;features_extracted;matching_finished;total;found;match_count
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;201,7505;104,5307;79,6159;385,8971;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;201,2896;96,2319;9,6571;307,1786;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;286,6621;30,0766;10,2516;326,9903;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;198,936;30,2276;74,6442;303,8078;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;193,0641;30,4112;9,4636;232,9389;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;281,8393;31,1501;10,3997;323,3891;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;202,2215;90,8344;9,18;302,2359;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;136,1882;90,181;81,6887;308,0579;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;129,7785;179,0439;10,3857;319,2081;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;195,4092;88,0709;9,4058;292,8859;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;201,5791;91,0522;80,6265;373,2578;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;206,6931;29,7083;9,8268;246,2282;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;199,1421;31,6401;10,3911;241,1733;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;208,9054;101,897;10,1369;320,9393;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;196,5543;113,7822;9,6666;320,0031;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;196,9924;95,3301;10,1956;302,5181;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;202,1659;102,0046;10,2023;314,3728;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;195,897;29,1887;10,2906;235,3763;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;203,0045;97,0312;9,7081;309,7438;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;202,1653;98,9769;9,7326;310,8748;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;185,0877;91,877;9,6681;286,6328;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;204,0018;103,3472;9,6611;317,0101;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;206,652;96,605;9,7125;312,9695;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;208,1958;91,4856;81,0319;380,7133;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;198,9922;106,5211;9,6614;315,1747;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;188,0394;95,9433;10,6652;294,6479;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;199,2914;90,0689;81,1774;370,5377;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;196,2462;91,1671;9,9554;297,3687;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;208,0072;90,8933;9,658;308,5585;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;197,8086;90,1981;86,5418;374,5485;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;202,9702;32,2334;68,6198;303,8234;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;191,7387;90,9865;9,6615;292,3867;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;205,0635;100,822;9,6536;315,5391;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;195,0474;29,4741;10,1765;234,698;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;205,571;29,766;69,266;304,603;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;201,5291;29,6941;10,0338;241,257;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;202,723;97,3738;10,1095;310,2063;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;188,6764;91,237;9,6233;289,5367;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;196,7176;101,1415;9,621;307,4801;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;206,5553;95,3751;9,9755;311,9059;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;137,1817;90,0236;81,2617;308,467;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;134,928;90,7024;9,8787;235,5091;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;199,787;102,0869;10,0287;311,9026;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;281,933;30,554;73,3978;385,8848;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;208,352;30,5746;70,3032;309,2298;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;202,6971;97,2922;10,0134;310,0027;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;208,4674;97,6241;10,0803;316,1718;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;125,434;96,2514;9,8386;231,524;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;198,8525;96,6065;10,0518;305,5108;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;203,9147;92,6909;78,6136;375,2192;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;194,4683;30,5648;10,0374;235,0705;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;201,0137;94,3106;9,5406;304,8649;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;212,3764;95,5612;9,5391;317,4767;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;133,1162;85,6474;70,6644;289,428;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;205,1689;91,1706;9,5864;305,9259;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;199,6195;96,8748;9,8661;306,3604;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;207,559;89,5119;9,6009;306,6718;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;200,8494;94,5856;9,4624;304,8974;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;126,1266;92,9305;9,694;228,7511;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;139,5884;91,4738;10,6104;241,6726;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;198,3733;97,992;10,5123;306,8776;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;136,0673;176,6052;9,8163;322,4888;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;191,9476;30,9863;70,0127;292,9466;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;212,2668;30,6528;74,3032;317,2228;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;275,809;31,6539;10,0978;317,5607;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;209,4072;96,4532;9,6665;315,5269;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;196,2853;100,1461;10,709;307,1404;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;197,7743;100,0297;9,5199;307,3239;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;197,775;29,2761;10,2579;237,309;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;192,304;90,4662;9,6802;292,4504;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;201,8267;99,9765;9,426;311,2292;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;290,3584;92,9644;10,1648;393,4876;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;198,3683;29,1572;69,6054;297,1309;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;201,1541;31,9534;75,0519;308,1594;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;200,4495;90,287;79,1923;369,9288;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;135,1334;91,7469;82,0988;308,9791;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;200,6815;30,1865;9,6324;240,5004;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;128,5296;96,8542;73,4303;298,8141;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;196,3048;99,5629;10,4678;306,3355;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;131,167;98,0075;74,1548;303,3293;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;194,6816;89,7354;10,0811;294,4981;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;215,061;101,2435;9,6631;325,9676;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;203,7108;96,3098;9,9621;309,9827;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;199,699;30,704;10,1271;240,5301;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;224,8394;89,1398;79,2969;393,2761;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;196,6831;100,7238;10,1607;307,5676;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;195,0638;100,1398;9,9071;305,1107;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;204,1563;109,3147;10,5475;324,0185;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;202,302;100,7848;10,129;313,2158;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;196,2929;99,749;9,6516;305,6935;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;195,2658;117,0652;74,4657;386,7967;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;201,1081;103,9623;79,784;384,8544;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;196,6329;98,8492;9,6661;305,1482;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;141,8204;77,8459;9,7346;229,4009;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;128,3699;96,0005;10,1093;234,4797;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;209,1878;29,9358;10,0872;249,2108;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;185,5967;30,1;75,1331;290,8298;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;213,2011;93,466;9,902;316,5691;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;194,5561;29,1005;10,0301;233,6867;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;135,7819;89,9023;75,6536;301,3378;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;189,5255;30,5035;78,725;298,754;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;204,5634;99,7967;95,4745;399,8346;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;203,3242;30,7665;10,2468;244,3375;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;200,5876;100,9919;77,4077;378,9872;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;206,6421;99,5179;72,2612;378,4212;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;210,2917;30,5307;69,5587;310,3811;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;199,3902;89,3752;79,8266;368,592;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;208,1958;104,3665;81,6838;394,2461;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;194,2494;100,5315;10,0346;304,8155;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;201,6948;97,1723;9,507;308,3741;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;201,3769;89,4174;9,9862;300,7805;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;212,2871;91,3998;9,8024;313,4893;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;138,7817;92,93;9,8392;241,5509;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;208,6538;30,4093;10,2693;249,3324;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;206,3807;89,7221;10,6928;306,7956;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;133,9041;86,7721;78,2561;298,9323;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;129,4175;82,2285;9,608;221,254;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;204,3493;31,3055;70,6856;306,3404;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;200,4427;98,208;9,784;308,4347;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;129,8287;106,3962;9,9014;246,1263;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;196,1255;106,2256;9,7558;312,1069;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;135,8948;88,4746;80,1558;304,5252;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;197,5187;30,8508;68,7839;297,1534;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;202,5052;103,7613;10,1472;316,4137;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;199,258;90,7718;9,9499;299,9797;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;206,2412;84,2107;10,0699;300,5218;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;198,1871;29,9186;71,6965;299,8022;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;197,226;97,4168;10,2875;304,9303;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;136,7423;89,7267;81,5917;308,0607;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;200,9711;92,9399;10,3043;304,2153;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;191,6836;95,0401;10,198;296,9217;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;201,0075;94,9187;10,0187;305,9449;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;204,0834;100,4478;9,9853;314,5165;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;201,8377;92,4856;9,5077;303,831;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;196,0703;90,7154;9,9333;296,719;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;202,0329;101,1142;10,0145;313,1616;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;200,2032;95,6477;10,3719;306,2228;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;221,3188;109,4627;11,0756;341,8571;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;131,5493;101,9287;75,9039;309,3819;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;196,2091;99,7184;9,628;305,5555;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;297,5139;30,5259;9,6644;337,7042;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;199,6223;90,9616;9,8919;300,4758;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;287,7434;36,53;9,9769;334,2503;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;200,0668;102,5665;9,6644;312,2977;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;204,3801;42,3586;9,7183;256,457;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;239,9368;93,9414;98,8858;432,764;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;197,121;102,1496;9,4144;308,685;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;197,3168;100,5678;10,0778;307,9624;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;203,6678;85,6422;90,9424;380,2524;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;217,4504;96,1226;9,4962;323,0692;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;130,0037;103,0982;73,7462;306,8481;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;206,8546;89,0771;9,6616;305,5933;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;205,63;105,9072;10,2048;321,742;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;300,8458;101,5172;88,8544;491,2174;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;204,0516;100,7032;11,4811;316,2359;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;198,4238;112,1567;10,052;320,6325;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;195,671;106,6474;9,7753;312,0937;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;209,7143;101,4035;85,6361;396,7539;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;133,4654;86,659;76,0698;296,1942;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;199,3095;96,2215;10,4422;305,9732;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;192,318;96,697;9,6298;298,6448;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;202,5512;96,0777;9,4176;308,0465;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;197,5774;30,7078;9,7472;238,0324;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;139,0356;95,9844;69,1626;304,1826;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;201,7713;94,882;9,8278;306,4811;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;135,2416;90,345;75,9308;301,5174;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;191,562;90,1267;91,315;373,0037;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;285,5826;30,117;75,2602;390,9598;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;207,5992;108,4878;80,0796;396,1666;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;130,7925;100,509;75,6205;306,922;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;195,3996;30,4523;10,0775;235,9294;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;273,3997;35,9914;11,8735;321,2646;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;201,3948;99,7419;9,4785;310,6152;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;128,0387;102,241;76,2921;306,5718;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;139,9695;92,8939;10,2043;243,0677;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;146,4103;95,123;10,7795;252,3128;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;200,6256;100,0677;72,5103;373,2036;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;283,9983;113,9765;10,7076;408,6824;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;312,355;100,1964;73,8596;486,411;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;274,0477;29,1872;82,9893;386,2242;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;207,0951;110,5339;76,4697;394,0987;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;288,6548;30,2;73,2547;392,1095;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;193,0312;30,2688;9,6361;232,9361;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;129,4542;99,3812;9,6636;238,499;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;216,681;86,4666;74,8556;378,0032;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;213,6155;110,824;9,3797;333,8192;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;206,3589;97,4687;9,7215;313,5491;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;294,1308;111,6416;9,879;415,6514;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;189,8046;94,489;82,9129;367,2065;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;220,997;105,5523;111,6394;438,1887;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;204,281;96,5482;9,8963;310,7255;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;201,2645;97,239;10,1334;308,6369;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;203,7793;94,9302;9,4465;308,156;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;209,6034;113,1156;71,5349;394,2539;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;286,5292;101,1891;11,0878;398,8061;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;200,48;98,505;10,1171;309,1021;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;199,464;109,2738;9,8344;318,5722;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;242,6274;177,2232;9,7941;429,6447;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;200,3756;101,5971;9,8641;311,8368;False;0
orb;C:\Users\Lab19\Desktop\evaluation_quantitative\artifact_absent.png;artifact_01_images;136,6069;92,0292;81,8399;310,476;False;0
